epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
373,3477.16,0.85672,0.76602,1.3968,0.98568,0.99696,0.995,0.83376,0.7119,0.5236,1.36946,0.0026344,0.0026344,0.0026344
374,3486.57,0.83212,0.69932,1.46559,0.97696,0.99472,0.995,0.83776,0.70152,0.52409,1.35659,0.0026146,0.0026146,0.0026146
375,3495.82,0.89908,0.81774,1.43875,0.97748,0.98936,0.995,0.84034,0.68873,0.52707,1.34072,0.0025948,0.0025948,0.0025948
376,3505.01,0.86475,0.74527,1.43221,0.9775,0.98552,0.995,0.85561,0.65607,0.5248,1.31328,0.002575,0.002575,0.002575
377,3514.21,0.85772,0.7665,1.51212,0.97854,0.95319,0.99225,0.86278,0.63479,0.50791,1.30642,0.0025552,0.0025552,0.0025552
378,3523.52,0.92655,0.86623,1.49997,0.98618,0.93504,0.99225,0.85754,0.64235,0.50953,1.31809,0.0025354,0.0025354,0.0025354
379,3532.68,0.88686,0.82022,1.46737,0.98752,0.92644,0.99225,0.84651,0.65777,0.51856,1.33874,0.0025156,0.0025156,0.0025156
380,3541.99,0.94242,0.77369,1.58411,0.97382,0.96516,0.995,0.85571,0.64818,0.50246,1.32372,0.0024958,0.0024958,0.0024958
381,3551.19,0.8844,0.82557,1.45382,0.98603,0.96429,0.995,0.84639,0.65755,0.49972,1.31365,0.002476,0.002476,0.002476
382,3560.39,0.90573,0.7889,1.57607,0.97786,0.98353,0.995,0.84957,0.67034,0.50724,1.31263,0.0024562,0.0024562,0.0024562
383,3569.59,0.86044,0.77686,1.46526,0.98675,0.97744,0.995,0.83948,0.66943,0.51446,1.31113,0.0024364,0.0024364,0.0024364
384,3578.82,0.88481,0.77053,1.50836,0.98675,0.97744,0.995,0.83948,0.66943,0.51446,1.31113,0.0024166,0.0024166,0.0024166
385,3588.02,0.8755,0.76131,1.38173,0.9877,0.97734,0.995,0.83044,0.68491,0.52159,1.3267,0.0023968,0.0023968,0.0023968
386,3597.28,1.01403,0.86938,1.54083,0.98142,0.9721,0.995,0.8302,0.6865,0.52425,1.3311,0.002377,0.002377,0.002377
387,3606.49,0.8439,0.69628,1.42854,0.97474,0.97717,0.995,0.83786,0.67054,0.52166,1.31926,0.0023572,0.0023572,0.0023572
388,3615.67,0.83319,0.73216,1.38819,0.97273,0.97741,0.995,0.84539,0.64262,0.50498,1.29988,0.0023374,0.0023374,0.0023374
389,3624.92,0.92769,0.82192,1.5393,0.97299,0.9724,0.995,0.84323,0.65596,0.49031,1.30795,0.0023176,0.0023176,0.0023176
390,3634.12,0.90645,0.80126,1.45652,0.97428,0.96327,0.995,0.84092,0.67511,0.49743,1.3212,0.0022978,0.0022978,0.0022978
391,3643.38,0.94242,0.83884,1.5105,0.97699,0.96325,0.995,0.84776,0.65198,0.50598,1.29661,0.002278,0.002278,0.002278
392,3652.59,0.87762,0.83622,1.47332,0.97958,0.96059,0.995,0.85769,0.62705,0.50152,1.28745,0.0022582,0.0022582,0.0022582
393,3661.83,0.8847,0.87827,1.51024,0.97673,0.96459,0.995,0.85767,0.63157,0.48808,1.30047,0.0022384,0.0022384,0.0022384
394,3671.06,0.87657,0.78338,1.42424,0.97673,0.96459,0.995,0.85767,0.63157,0.48808,1.30047,0.0022186,0.0022186,0.0022186
395,3680.38,0.89865,0.7094,1.46863,0.96606,0.98215,0.995,0.84533,0.6669,0.50959,1.33371,0.0021988,0.0021988,0.0021988
396,3689.73,0.92985,0.81894,1.50914,0.96014,0.99216,0.995,0.85304,0.6582,0.51087,1.32828,0.002179,0.002179,0.002179
397,3699.07,0.90419,0.8259,1.47763,0.98129,0.95073,0.99225,0.8511,0.65177,0.51458,1.32311,0.0021592,0.0021592,0.0021592
398,3708.44,0.9319,0.82817,1.50081,0.97652,0.98492,0.995,0.84998,0.66731,0.5163,1.33719,0.0021394,0.0021394,0.0021394
399,3717.78,0.94482,0.83625,1.46949,0.98311,0.99101,0.995,0.83504,0.69095,0.51087,1.35568,0.0021196,0.0021196,0.0021196
400,3727.09,0.88893,0.79077,1.44094,0.98337,0.9965,0.995,0.84153,0.67951,0.50806,1.33724,0.0020998,0.0020998,0.0020998
401,3736.48,0.87316,0.78465,1.41127,0.97941,0.99117,0.995,0.85206,0.64648,0.51633,1.30448,0.00208,0.00208,0.00208
402,3745.73,0.85929,0.76415,1.44642,0.9704,0.98649,0.995,0.85234,0.64391,0.54034,1.30558,0.0020602,0.0020602,0.0020602
403,3754.88,0.82444,0.76303,1.36539,0.97106,0.98768,0.995,0.83534,0.6828,0.58022,1.34465,0.0020404,0.0020404,0.0020404
404,3764.3,0.91812,0.77368,1.52582,0.98464,0.98937,0.995,0.82608,0.68996,0.57625,1.34846,0.0020206,0.0020206,0.0020206
405,3773.65,0.96489,0.87777,1.51317,0.98464,0.98937,0.995,0.82608,0.68996,0.57625,1.34846,0.0020008,0.0020008,0.0020008
406,3782.86,0.9422,0.86683,1.52858,0.98952,1,0.995,0.83075,0.66615,0.52307,1.32292,0.001981,0.001981,0.001981
407,3791.98,0.92528,0.84822,1.51109,0.97729,1,0.995,0.83852,0.65227,0.49505,1.29478,0.0019612,0.0019612,0.0019612
408,3801.3,0.85486,0.73971,1.4577,0.95403,1,0.995,0.81818,0.66021,0.50425,1.30498,0.0019414,0.0019414,0.0019414
409,3810.67,0.91658,0.81792,1.44236,0.94043,0.96536,0.99225,0.79871,0.69566,0.53496,1.34674,0.0019216,0.0019216,0.0019216
410,3820,0.96705,0.89012,1.51012,0.93157,0.96836,0.98813,0.79145,0.71243,0.56106,1.37339,0.0019018,0.0019018,0.0019018
411,3829.27,0.91538,0.85698,1.48987,0.93078,0.992,0.995,0.80931,0.706,0.53789,1.36476,0.001882,0.001882,0.001882
412,3838.55,0.90795,0.84723,1.44574,0.96973,0.96352,0.995,0.8239,0.68779,0.51817,1.34124,0.0018622,0.0018622,0.0018622
413,3847.75,0.91208,0.85107,1.4601,0.98242,0.95755,0.995,0.82125,0.67615,0.50459,1.32688,0.0018424,0.0018424,0.0018424
414,3856.89,0.88698,0.78652,1.4397,0.9897,0.95732,0.995,0.82919,0.68398,0.50096,1.33298,0.0018226,0.0018226,0.0018226
415,3866.12,0.95792,0.91138,1.52861,0.9897,0.95732,0.995,0.82919,0.68398,0.50096,1.33298,0.0018028,0.0018028,0.0018028
416,3875.27,0.8737,0.88071,1.46515,0.99324,0.96737,0.99273,0.82103,0.71299,0.5307,1.36001,0.001783,0.001783,0.001783
417,3884.61,0.86869,0.73526,1.47173,0.94636,0.98349,0.99045,0.80619,0.74014,0.57499,1.38412,0.0017632,0.0017632,0.0017632
418,3893.8,0.9505,0.88274,1.52997,0.9461,0.98211,0.99273,0.81609,0.73209,0.54647,1.37242,0.0017434,0.0017434,0.0017434
419,3903,0.83254,0.7531,1.37589,0.98289,0.96457,0.99273,0.82129,0.69651,0.51479,1.33602,0.0017236,0.0017236,0.0017236
420,3912.26,0.80281,0.7537,1.42829,0.98042,0.97044,0.995,0.85256,0.66618,0.50834,1.30844,0.0017038,0.0017038,0.0017038
421,3921.41,0.83706,0.70399,1.41553,0.956,0.97526,0.995,0.839,0.63829,0.51786,1.29076,0.001684,0.001684,0.001684
422,3930.53,0.89238,0.85254,1.39946,0.96731,0.92899,0.9825,0.84188,0.63119,0.54519,1.28986,0.0016642,0.0016642,0.0016642
423,3939.79,1.02074,0.99212,1.52564,0.95578,0.92572,0.97393,0.82104,0.65126,0.56056,1.31007,0.0016444,0.0016444,0.0016444
424,3949.03,0.92594,0.7907,1.46749,0.96713,0.91446,0.97081,0.80664,0.67149,0.57531,1.32848,0.0016246,0.0016246,0.0016246
425,3958.25,0.9086,0.82554,1.50753,0.96287,0.92767,0.97359,0.81873,0.67307,0.56721,1.32898,0.0016048,0.0016048,0.0016048
426,3967.43,0.89453,0.87904,1.42234,0.96287,0.92767,0.97359,0.81873,0.67307,0.56721,1.32898,0.001585,0.001585,0.001585
427,3976.67,0.82112,0.7025,1.38245,0.96496,0.92217,0.98018,0.83645,0.6746,0.54967,1.3289,0.0015652,0.0015652,0.0015652
428,3985.85,0.88955,0.78307,1.4792,0.95966,0.92579,0.98466,0.84016,0.64334,0.53169,1.30248,0.0015454,0.0015454,0.0015454
429,3995.15,0.90314,0.83632,1.48092,0.9831,0.92309,0.99225,0.85737,0.62649,0.51014,1.28205,0.0015256,0.0015256,0.0015256
430,4004.4,0.83398,0.70514,1.36177,0.96506,0.99075,0.995,0.8487,0.63002,0.50023,1.27815,0.0015058,0.0015058,0.0015058
431,4013.72,0.85682,0.72498,1.42204,0.98033,0.99902,0.995,0.84089,0.65303,0.50496,1.29532,0.001486,0.001486,0.001486
432,4023.04,0.91209,0.8732,1.44385,0.98324,0.9975,0.995,0.83578,0.67812,0.50698,1.3177,0.0014662,0.0014662,0.0014662
433,4032.23,0.85817,0.7711,1.41387,0.98435,0.99721,0.995,0.83743,0.67643,0.50076,1.31644,0.0014464,0.0014464,0.0014464
434,4041.36,0.84403,0.73997,1.38497,0.9836,0.99545,0.995,0.83968,0.665,0.48351,1.30655,0.0014266,0.0014266,0.0014266
435,4050.51,0.84553,0.76519,1.42526,0.98162,0.99455,0.995,0.84299,0.64632,0.47272,1.29091,0.0014068,0.0014068,0.0014068
436,4059.62,0.88853,0.76762,1.48372,0.98162,0.99455,0.995,0.84299,0.64632,0.47272,1.29091,0.001387,0.001387,0.001387
437,4068.87,0.78397,0.64135,1.39383,0.97463,0.99807,0.995,0.85331,0.62531,0.46808,1.27334,0.0013672,0.0013672,0.0013672
